taker_address,n_copy_trades,n_wins,hit_rate,pnl_total,pnl_mean
0x2b7de7dd9b07f7979b763cb35f6aa8c68f34d6c9,6,4,0.6666666666666666,268.9789960709161,44.829832678486014
0xc15df433cc88a225cdda2d3f5955f3973f8e6186,5,4,0.8,262.0221624755093,52.40443249510186
0x23f10aaa1ea96d73d3ca08726bef2ae415d7e733,44,27,0.6136363636363636,256.46006297191497,5.828637794816249
0x2f4b16c21191bb9497b7099206291a511b50651e,14,10,0.7142857142857143,252.50093198913825,18.03578085636702
0x98ec1ca09acc2285224c5ca25b5a7b1b8be35251,14,10,0.7142857142857143,247.22072211718816,17.658623008370583
0x4d4d23695ff2fc39332eb3bf1aa1d1d6a588b3f4,14,10,0.7142857142857143,241.57720110991156,17.255514364993683
0x8cdc597d51327275463a1c518fdd1621d9b2b83f,9,9,1.0,237.698800193513,26.410977799279223
0xda24c9358d1dc8447683b14ec5ee066167181975,14,9,0.6428571428571429,212.2012963475157,15.157235453393978
0xc3c382a86a219fbda00ccd2963a7805eeeab12b0,3,3,1.0,209.84801488833747,69.94933829611249
0xde4ef522b68fc59994355b076bbb87279c187c57,14,10,0.7142857142857143,180.9889095748046,12.927779255343186
0x48afe8fbde091ff3e616901dc92ef20862c289cc,3,1,0.3333333333333333,176.19047619047626,58.730158730158756
0xa6a49ac426d7fa2a1b172182964e9be07225a693,5,4,0.8,174.3438115987135,34.8687623197427
0x9537626749ff0e05c4b868ac559ae63d7f8bdc8f,12,9,0.75,149.14022294146127,12.42835191178844
0x85ae938e5b679d238bda403ea9e4c995ef14af16,70,64,0.9142857142857143,146.20358855256606,2.0886226936080865
0x34032958cfd19d76b3e1904455f744cf39edc25e,1,1,1.0,143.90243902439025,143.90243902439025
0x238712c6d1e3c60d301d0db84701a624aba86613,47,31,0.6595744680851063,134.72718237534605,2.8665357952201287
0x8ed4a50cc733293df432318551c57179d086366a,167,102,0.6107784431137725,134.68730968862636,0.8065108364588405
0xf955d0d6482a9cc02a3a28c3123b6e09f5bcc547,12,8,0.6666666666666666,124.32089494424318,10.360074578686932
0xcc05ed045a0aff63f5447cba3c7194f849e0013a,2,2,1.0,108.40046029919446,54.20023014959723
0x11fb6a24fde69b6cd07316223798994765703561,12,9,0.75,100.30204960604298,8.358504133836915
0xa2b6a30b4224d7704eef6863669cb72ee9bbd5fe,6,4,0.6666666666666666,91.83868486476123,15.306447477460205
0x0097af953cf4441427142b5da7ac20ab69044a1d,20,15,0.75,90.57401496920089,4.528700748460045
0x7902d085d4d1ebdda6584867d94e958c6f24170c,124,92,0.7419354838709677,67.99422078703707,0.5483404902180409
0x79109003d50803749f15704914ebb66996790224,13,8,0.6153846153846154,65.76812209642712,5.059086315109779
0x734064497992bc42dcbd10d8de97416465317388,14,9,0.6428571428571429,63.86568855282205,4.561834896630146
0x494041630c5ea63638286e6082fecb0648e405cb,3,2,0.6666666666666666,63.636363636363626,21.212121212121207
