taker_address,n_copy_trades,n_wins,hit_rate,pnl_total,pnl_mean
0x6a14233fb22785b5f147b260eef824d26ffae79f,926,480,0.5183585313174947,-1651.551081751027,-1.7835324856922536
0x71409bd4f53a2c50e1f27c7ff0843f7a0e6047e3,463,235,0.5075593952483801,-1686.295126432985,-3.642106104606879
0xf802a499d7ff91f329dea4ea9b43abcc72e8d91d,1762,903,0.5124858115777525,-1706.2902358585477,-0.9683826537222178
0x3c54251f4cf509b5bb9220dfe1feb173a3d109c4,26,5,0.19230769230769232,-1734.8036951823215,-66.7232190454739
0x4087df32aa343058cf4afdfcd5c4fbf7e9cb1665,319,142,0.445141065830721,-1811.191729097019,-5.6777170191129125
0x9454ff8c36d00f8f4684d7305e0576acc9ea6d22,134,58,0.43283582089552236,-1822.9795786816676,-13.604325214042296
0x09d099fba7811204ca50b4a27c6fe3dcabff743d,24,3,0.125,-1895.27665317139,-78.96986054880792
0xfe202bb8f5c8d7f0450b40e040b19dbe6a34c8fa,167,68,0.40718562874251496,-1920.314847231012,-11.498891300784503
0x045d5947df95ab33f24f85601c844655155b185d,234,82,0.3504273504273504,-1931.4965783056255,-8.254258881647973
0xbda89ed6e74f5dd0430b09c7d9b281849b792fd6,113,41,0.36283185840707965,-2351.477886933021,-20.809538822416116
0xa84bdfe6ffa8bc7dd21b5c412258062e7b765055,1763,1277,0.7243335224049915,-2397.068087178737,-1.3596529138847062
0xc1279f0580792e964583e486a07ffa2b06fb66e9,86,42,0.4883720930232558,-2425.9734705367437,-28.208993843450507
0x6a32a31f2b28c31c016c6a222f2942240d8d0086,2666,1359,0.5097524381095274,-2440.132712091892,-0.9152785866811297
0x9ec334f67a988f15d5cc933a03f7260297de3cdc,2017,1012,0.5017352503718394,-2590.0129590020015,-1.284091700050571
0x2d0cf7470554bc0e5bb594bd5560911d9ce13bf9,52,13,0.25,-2633.0462869780413,-50.635505518808486
0x0496252fb27c3c087a302127e94e262de6f5f985,43,8,0.18604651162790697,-2759.8650736474683,-64.18290868947601
0xabdf1be979fc2dd879549558783d644b2165e8e4,534,324,0.6067415730337079,-2774.88075102641,-5.196405900798521
0x26e7234a906e7e93d1272cde5d6118d94749cc6c,122,50,0.4098360655737705,-2779.2838657937186,-22.781015293391135
0xf6de8f922f3e7cefb31eb87799059c949c0f95e8,528,268,0.5075757575757576,-2889.137878642924,-5.471852042884326
0x108def0c668dd55082afcaa03ccc3d02df5cb85d,79,26,0.3291139240506329,-2892.3589174421586,-36.612138195470365
0xe948662e83ab4e074763b7a0c4b86fd2fe1bff23,1746,901,0.516036655211913,-2920.3215510128434,-1.672578207911136
